002945.SZ,20250121,20250123,20250124,20250205
002970.SZ,20240927,20241008,20241009,20241011
002970.SZ,20241107,20241111,20241112,20241114
002970.SZ,20241224,20241226,20241227,20241231
002984.SZ,20240927,20241008,20241009,20241011
002984.SZ,20241206,20241210,20241211,20241213
002984.SZ,20250116,20250120,20250121,20250123
002985.SZ,20240927,20241008,20241009,20241011
002985.SZ,20241210,20241212,20241213,20241217
002985.SZ,20241226,20241230,20241231,20250103
002985.SZ,20250206,20250210,20250211,20250213
003028.SZ,20240927,20241008,20241009,20241011
003028.SZ,20241111,20241113,20241114,20241118
003028.SZ,20241209,20241211,20241212,20241216
003038.SZ,20240927,20241008,20241009,20241011
003038.SZ,20241023,20241025,20241028,20241030
003038.SZ,20241111,20241113,20241114,20241118
003040.SZ,20240927,20241008,20241009,20241011
003040.SZ,20241017,20241021,20241022,20241024
003040.SZ,20241107,20241111,20241112,20241114
300001.SZ,20241010,20241014,20241015,20241017
300001.SZ,20241111,20241113,20241114,20241118
300001.SZ,20250116,20250120,20250121,20250123
300003.SZ,20240927,20241008,20241009,20241011
300003.SZ,20241210,20241212,20241213,20241217
300003.SZ,20250206,20250210,20250211,20250213
300022.SZ,20241105,20241107,20241108,20241112
300022.SZ,20241128,20241202,20241203,20241205
300022.SZ,20250115,20250117,20250120,20250122
300025.SZ,20240927,20241008,20241009,20241011
300025.SZ,20241017,20241021,20241022,20241024
300025.SZ,20241218,20241220,20241223,20241225
300026.SZ,20240927,20241008,20241009,20241011
300026.SZ,20241108,20241112,20241113,20241115
300026.SZ,20250206,20250210,20250211,20250213
300032.SZ,20240927,20241008,20241009,20241011
300032.SZ,20241107,20241111,20241112,20241114
300032.SZ,20250206,20250210,20250211,20250213
300034.SZ,20241118,20241120,20241121,20241125
300034.SZ,20241210,20241212,20241213,20241217
300034.SZ,20241226,20241230,20241231,20250103
300035.SZ,20240927,20241008,20241009,20241011
300035.SZ,20241128,20241202,20241203,20241205
300035.SZ,20250116,20250120,20250121,20250123
300036.SZ,20240927,20241008,20241009,20241011
300036.SZ,20241017,20241021,20241022,20241024
300036.SZ,20241218,20241220,20241223,20241225
300037.SZ,20240927,20241008,20241009,20241011
300037.SZ,20241107,20241111,20241112,20241114
300037.SZ,20250121,20250123,20250124,20250205
300045.SZ,20240927,20241008,20241009,20241011
300045.SZ,20241017,20241021,20241022,20241024
300045.SZ,20241119,20241121,20241122,20241126
300049.SZ,20241107,20241111,20241112,20241114
300049.SZ,20250113,20250115,20250116,20250120
300049.SZ,20250206,20250210,20250211,20250213
300052.SZ,20241119,20241121,20241122,20241126
300052.SZ,20250113,20250115,20250116,20250120
300052.SZ,20250212,20250214,20250217,20250219
300053.SZ,20240927,20241008,20241009,20241011
300053.SZ,20241127,20241129,20241202,20241204
300053.SZ,20241210,20241212,20241213,20241217
300081.SZ,20240927,20241008,20241009,20241011
300081.SZ,20241210,20241212,20241213,20241217
300081.SZ,20241226,20241230,20241231,20250103
300088.SZ,20240927,20241008,20241009,20241011
300088.SZ,20241017,20241021,20241022,20241024
300088.SZ,20241210,20241212,20241213,20241217
300095.SZ,20240927,20241008,20241009,20241011
300095.SZ,20241101,20241105,20241106,20241108
300095.SZ,20241226,20241230,20241231,20250103
300095.SZ,20250207,20250211,20250212,20250214
300101.SZ,20240927,20241008,20241009,20241011
300101.SZ,20241107,20241111,20241112,20241114
300101.SZ,20241210,20241212,20241213,20241217
300109.SZ,20240927,20241008,20241009,20241011
300109.SZ,20241107,20241111,20241112,20241114
300109.SZ,20241225,20241227,20241230,20250102
300118.SZ,20240927,20241008,20241009,20241011
300118.SZ,20241119,20241121,20241122,20241126
300118.SZ,20250114,20250116,20250117,20250121
300119.SZ,20241118,20241120,20241121,20241125
300119.SZ,20241202,20241204,20241205,20241209
300119.SZ,20241210,20241212,20241213,20241217
300124.SZ,20240927,20241008,20241009,20241011
300124.SZ,20241107,20241111,20241112,20241114
300124.SZ,20241119,20241121,20241122,20241126
300124.SZ,20241206,20241210,20241211,20241213
300130.SZ,20241017,20241021,20241022,20241024
300130.SZ,20241127,20241129,20241202,20241204
300130.SZ,20241210,20241212,20241213,20241217
300134.SZ,20240927,20241008,20241009,20241011
300134.SZ,20241017,20241021,20241022,20241024
300134.SZ,20241107,20241111,20241112,20241114
300136.SZ,20240927,20241008,20241009,20241011
300136.SZ,20241017,20241021,20241022,20241024
300136.SZ,20250211,20250213,20250214,20250218
300138.SZ,20241022,20241024,20241025,20241029
300138.SZ,20241128,20241202,20241203,20241205
300138.SZ,20250207,20250211,20250212,20250214
300151.SZ,20241023,20241025,20241028,20241030
300151.SZ,20241101,20241105,20241106,20241108
300151.SZ,20241119,20241121,20241122,20241126
300170.SZ,20240927,20241008,20241009,20241011
300170.SZ,20241017,20241021,20241022,20241024
300170.SZ,20241218,20241220,20241223,20241225
300171.SZ,20240927,20241008,20241009,20241011
300171.SZ,20241107,20241111,20241112,20241114
300171.SZ,20241209,20241211,20241212,20241216
300176.SZ,20241111,20241113,20241114,20241118
300176.SZ,20241119,20241121,20241122,20241126
300176.SZ,20250206,20250210,20250211,20250213
300180.SZ,20241017,20241021,20241022,20241024
300180.SZ,20241119,20241121,20241122,20241126
300180.SZ,20241210,20241212,20241213,20241217
300210.SZ,20241024,20241028,20241029,20241031
300210.SZ,20241107,20241111,20241112,20241114
300210.SZ,20241210,20241212,20241213,20241217
300210.SZ,20241218,20241220,20241223,20241225
300222.SZ,20240927,20241008,20241009,20241011
300222.SZ,20241120,20241122,20241125,20241127
300222.SZ,20241202,20241204,20241205,20241209
300224.SZ,20241202,20241204,20241205,20241209
300224.SZ,20241224,20241226,20241227,20241231
300224.SZ,20250110,20250114,20250115,20250117
300224.SZ,20250206,20250210,20250211,20250213
300229.SZ,20240927,20241008,20241009,20241011
300229.SZ,20241218,20241220,20241223,20241225
300229.SZ,20250113,20250115,20250116,20250120
300235.SZ,20240927,20241008,20241009,20241011
300235.SZ,20241218,20241220,20241223,20241225
300235.SZ,20250206,20250210,20250211,20250213
300237.SZ,20240927,20241008,20241009,20241011
300237.SZ,20241105,20241107,20241108,20241112
300237.SZ,20250206,20250210,20250211,20250213
300240.SZ,20241017,20241021,20241022,20241024
300240.SZ,20241210,20241212,20241213,20241217
300240.SZ,20250206,20250210,20250211,20250213
300248.SZ,20240927,20241008,20241009,20241011
300248.SZ,20241017,20241021,20241022,20241024
300248.SZ,20241210,20241212,20241213,20241217
300250.SZ,20240927,20241008,20241009,20241011
300250.SZ,20241119,20241121,20241122,20241126
300250.SZ,20241218,20241220,20241223,20241225
300252.SZ,20241107,20241111,20241112,20241114
300252.SZ,20241119,20241121,20241122,20241126
300252.SZ,20250207,20250211,20250212,20250214
300255.SZ,20241108,20241112,20241113,20241115
300255.SZ,20241210,20241212,20241213,20241217
300255.SZ,20250206,20250210,20250211,20250213
300255.SZ,20250214,20250218,20250219,20250221
300256.SZ,20240927,20241008,20241009,20241011
300256.SZ,20241017,20241021,20241022,20241024
300256.SZ,20250207,20250211,20250212,20250214
300260.SZ,20240927,20241008,20241009,20241011
300260.SZ,20241107,20241111,20241112,20241114
300260.SZ,20241129,20241203,20241204,20241206
300263.SZ,20241107,20241111,20241112,20241114
300263.SZ,20241209,20241211,20241212,20241216
300263.SZ,20250206,20250210,20250211,20250213
300271.SZ,20240927,20241008,20241009,20241011
300271.SZ,20241017,20241021,20241022,20241024
300271.SZ,20241210,20241212,20241213,20241217
300271.SZ,20241218,20241220,20241223,20241225
300280.SZ,20240927,20241008,20241009,20241011
300280.SZ,20250114,20250116,20250117,20250121
300280.SZ,20250207,20250211,20250212,20250214
300281.SZ,20241017,20241021,20241022,20241024
300281.SZ,20241210,20241212,20241213,20241217
300281.SZ,20250206,20250210,20250211,20250213
300288.SZ,20241017,20241021,20241022,20241024
300288.SZ,20241206,20241210,20241211,20241213
300288.SZ,20241224,20241226,20241227,20241231
300288.SZ,20250113,20250115,20250116,20250120
300302.SZ,20240927,20241008,20241009,20241011
300302.SZ,20241107,20241111,20241112,20241114
300302.SZ,20241128,20241202,20241203,20241205
300302.SZ,20241218,20241220,20241223,20241225
300311.SZ,20240927,20241008,20241009,20241011
300311.SZ,20241017,20241021,20241022,20241024
300311.SZ,20250113,20250115,20250116,20250120
300324.SZ,20240927,20241008,20241009,20241011
300324.SZ,20241210,20241212,20241213,20241217
300324.SZ,20241218,20241220,20241223,20241225
300331.SZ,20240927,20241008,20241009,20241011
300331.SZ,20241017,20241021,20241022,20241024
300331.SZ,20241107,20241111,20241112,20241114
300331.SZ,20241202,20241204,20241205,20241209
300338.SZ,20241121,20241125,20241126,20241128
300338.SZ,20241212,20241216,20241217,20241219
300338.SZ,20250207,20250211,20250212,20250214
300342.SZ,20241018,20241022,20241023,20241025
300342.SZ,20241107,20241111,20241112,20241114
300342.SZ,20241210,20241212,20241213,20241217
300349.SZ,20241024,20241028,20241029,20241031
300349.SZ,20241108,20241112,20241113,20241115
300349.SZ,20241210,20241212,20241213,20241217
300350.SZ,20241017,20241021,20241022,20241024
300350.SZ,20241210,20241212,20241213,20241217
300350.SZ,20250206,20250210,20250211,20250213
300352.SZ,20241017,20241021,20241022,20241024
300352.SZ,20241210,20241212,20241213,20241217
300352.SZ,20241218,20241220,20241223,20241225
300354.SZ,20240927,20241008,20241009,20241011
300354.SZ,20241017,20241021,20241022,20241024
300354.SZ,20241107,20241111,20241112,20241114
300360.SZ,20240927,20241008,20241009,20241011
300360.SZ,20241111,20241113,20241114,20241118
300360.SZ,20241210,20241212,20241213,20241217
300366.SZ,20240927,20241008,20241009,20241011
300366.SZ,20241119,20241121,20241122,20241126
300366.SZ,20241210,20241212,20241213,20241217
300373.SZ,20240927,20241008,20241009,20241011
300373.SZ,20241018,20241022,20241023,20241025
300373.SZ,20241107,20241111,20241112,20241114
300373.SZ,20241210,20241212,20241213,20241217
300378.SZ,20240927,20241008,20241009,20241011
300378.SZ,20241206,20241210,20241211,20241213
300378.SZ,20241218,20241220,20241223,20241225
300379.SZ,20241017,20241021,20241022,20241024
300379.SZ,20241107,20241111,20241112,20241114
300379.SZ,20241210,20241212,20241213,20241217
300393.SZ,20240927,20241008,20241009,20241011
300393.SZ,20241107,20241111,20241112,20241114
300393.SZ,20250114,20250116,20250117,20250121
300401.SZ,20240927,20241008,20241009,20241011
300401.SZ,20241129,20241203,20241204,20241206
300401.SZ,20241210,20241212,20241213,20241217
300401.SZ,20241226,20241230,20241231,20250103
300415.SZ,20241024,20241028,20241029,20241031
300415.SZ,20241107,20241111,20241112,20241114
300415.SZ,20241209,20241211,20241212,20241216
300415.SZ,20250116,20250120,20250121,20250123
300418.SZ,20240927,20241008,20241009,20241011
300418.SZ,20241205,20241209,20241210,20241212
300418.SZ,20241218,20241220,20241223,20241225
300456.SZ,20240927,20241008,20241009,20241011
300456.SZ,20241023,20241025,20241028,20241030
300456.SZ,20241107,20241111,20241112,20241114
300463.SZ,20240927,20241008,20241009,20241011
300463.SZ,20241210,20241212,20241213,20241217
300463.SZ,20250206,20250210,20250211,20250213
300468.SZ,20241017,20241021,20241022,20241024
300468.SZ,20241119,20241121,20241122,20241126
300468.SZ,20241127,20241129,20241202,20241204
300475.SZ,20240927,20241008,20241009,20241011
300475.SZ,20241023,20241025,20241028,20241030
300475.SZ,20241107,20241111,20241112,20241114
300476.SZ,20240927,20241008,20241009,20241011
300476.SZ,20241017,20241021,20241022,20241024
300476.SZ,20241225,20241227,20241230,20250102
300476.SZ,20250120,20250122,20250123,20250127
300481.SZ,20240927,20241008,20241009,20241011
300481.SZ,20241111,20241113,20241114,20241118
300481.SZ,20241129,20241203,20241204,20241206
300502.SZ,20250103,20250107,20250108,20250110
300502.SZ,20250120,20250122,20250123,20250127
300502.SZ,20250207,20250211,20250212,20250214
300504.SZ,20240927,20241008,20241009,20241011
300504.SZ,20241210,20241212,20241213,20241217
300504.SZ,20241224,20241226,20241227,20241231
300511.SZ,20241105,20241107,20241108,20241112
300511.SZ,20241128,20241202,20241203,20241205
300511.SZ,20241210,20241212,20241213,20241217
300520.SZ,20240927,20241008,20241009,20241011
300520.SZ,20241209,20241211,20241212,20241216
300520.SZ,20241217,20241219,20241220,20241224
300529.SZ,20240927,20241008,20241009,20241011
300529.SZ,20241210,20241212,20241213,20241217
300529.SZ,20250206,20250210,20250211,20250213
300539.SZ,20240927,20241008,20241009,20241011
300539.SZ,20241104,20241106,20241107,20241111
300539.SZ,20241115,20241119,20241120,20241122
300539.SZ,20241209,20241211,20241212,20241216
300546.SZ,20240927,20241008,20241009,20241011
300546.SZ,20241210,20241212,20241213,20241217
300546.SZ,20250114,20250116,20250117,20250121
300553.SZ,20240927,20241008,20241009,20241011
300553.SZ,20241018,20241022,20241023,20241025
300553.SZ,20241218,20241220,20241223,20241225
300553.SZ,20250116,20250120,20250121,20250123
300562.SZ,20241017,20241021,20241022,20241024
300562.SZ,20241111,20241113,20241114,20241118
300562.SZ,20241225,20241227,20241230,20250102
300566.SZ,20240927,20241008,20241009,20241011
300566.SZ,20241018,20241022,20241023,20241025
300566.SZ,20241108,20241112,20241113,20241115
300566.SZ,20250103,20250107,20250108,20250110
300567.SZ,20240927,20241008,20241009,20241011
300567.SZ,20241128,20241202,20241203,20241205
300567.SZ,20241218,20241220,20241223,20241225
300568.SZ,20240927,20241008,20241009,20241011
300568.SZ,20241111,20241113,20241114,20241118
300568.SZ,20241125,20241127,20241128,20241202
300593.SZ,20240927,20241008,20241009,20241011
300593.SZ,20241107,20241111,20241112,20241114
300593.SZ,20241210,20241212,20241213,20241217
300593.SZ,20241224,20241226,20241227,20241231
300595.SZ,20240927,20241008,20241009,20241011
300595.SZ,20241210,20241212,20241213,20241217
300595.SZ,20250206,20250210,20250211,20250213
300596.SZ,20241107,20241111,20241112,20241114
300596.SZ,20241210,20241212,20241213,20241217
300596.SZ,20250117,20250121,20250122,20250124
300598.SZ,20241017,20241021,20241022,20241024
300598.SZ,20241119,20241121,20241122,20241126
300598.SZ,20241210,20241212,20241213,20241217
300598.SZ,20241218,20241220,20241223,20241225
300603.SZ,20241119,20241121,20241122,20241126
300603.SZ,20241218,20241220,20241223,20241225
300603.SZ,20250116,20250120,20250121,20250123
300609.SZ,20241119,20241121,20241122,20241126
300609.SZ,20241212,20241216,20241217,20241219
300609.SZ,20250206,20250210,20250211,20250213
300615.SZ,20241017,20241021,20241022,20241024
300615.SZ,20241108,20241112,20241113,20241115
300615.SZ,20250103,20250107,20250108,20250110
300631.SZ,20240927,20241008,20241009,20241011
300631.SZ,20241119,20241121,20241122,20241126
300631.SZ,20241210,20241212,20241213,20241217
300656.SZ,20240927,20241008,20241009,20241011
300656.SZ,20241025,20241029,20241030,20241101
300656.SZ,20241210,20241212,20241213,20241217
300660.SZ,20240927,20241008,20241009,20241011
300660.SZ,20241224,20241226,20241227,20241231
300660.SZ,20250113,20250115,20250116,20250120
300663.SZ,20241017,20241021,20241022,20241024
300663.SZ,20241107,20241111,20241112,20241114
300663.SZ,20241119,20241121,20241122,20241126
300687.SZ,20240927,20241008,20241009,20241011
300687.SZ,20241016,20241018,20241021,20241023
300687.SZ,20241218,20241220,20241223,20241225
300711.SZ,20240927,20241008,20241009,20241011
300711.SZ,20241126,20241128,20241129,20241203
300711.SZ,20241217,20241219,20241220,20241224
300719.SZ,20241017,20241021,20241022,20241024
300719.SZ,20241210,20241212,20241213,20241217
300719.SZ,20241225,20241227,20241230,20250102
300724.SZ,20240927,20241008,20241009,20241011
300724.SZ,20241220,20241224,20241225,20241227
300724.SZ,20250115,20250117,20250120,20250122
300726.SZ,20240927,20241008,20241009,20241011
300726.SZ,20241017,20241021,20241022,20241024
300726.SZ,20241107,20241111,20241112,20241114
300726.SZ,20241210,20241212,20241213,20241217
300735.SZ,20241017,20241021,20241022,20241024
300735.SZ,20241108,20241112,20241113,20241115
300735.SZ,20241210,20241212,20241213,20241217
300736.SZ,20241017,20241021,20241022,20241024
300736.SZ,20241025,20241029,20241030,20241101
300736.SZ,20241210,20241212,20241213,20241217
300748.SZ,20240927,20241008,20241009,20241011
300748.SZ,20241202,20241204,20241205,20241209
300748.SZ,20250113,20250115,20250116,20250120
300757.SZ,20241017,20241021,20241022,20241024
300757.SZ,20241210,20241212,20241213,20241217
300757.SZ,20241226,20241230,20241231,20250103
300768.SZ,20240927,20241008,20241009,20241011
300768.SZ,20241025,20241029,20241030,20241101
300768.SZ,20241107,20241111,20241112,20241114
300768.SZ,20241210,20241212,20241213,20241217
300770.SZ,20240927,20241008,20241009,20241011
300770.SZ,20241210,20241212,20241213,20241217
300770.SZ,20250115,20250117,20250120,20250122
300787.SZ,20241024,20241028,20241029,20241031
300787.SZ,20241118,20241120,20241121,20241125
300787.SZ,20241129,20241203,20241204,20241206
300791.SZ,20240927,20241008,20241009,20241011
300791.SZ,20241211,20241213,20241216,20241218
300791.SZ,20250106,20250108,20250109,20250113
300798.SZ,20240927,20241008,20241009,20241011
300798.SZ,20241111,20241113,20241114,20241118
300798.SZ,20241210,20241212,20241213,20241217
300808.SZ,20241120,20241122,20241125,20241127
300808.SZ,20241226,20241230,20241231,20250103
300808.SZ,20250207,20250211,20250212,20250214
300809.SZ,20240927,20241008,20241009,20241011
300809.SZ,20241209,20241211,20241212,20241216
300809.SZ,20250110,20250114,20250115,20250117
300809.SZ,20250120,20250122,20250123,20250127
300830.SZ,20240927,20241008,20241009,20241011
300830.SZ,20241017,20241021,20241022,20241024
300830.SZ,20241226,20241230,20241231,20250103
300855.SZ,20240927,20241008,20241009,20241011
300855.SZ,20241107,20241111,20241112,20241114
300855.SZ,20241210,20241212,20241213,20241217
300857.SZ,20241017,20241021,20241022,20241024
300857.SZ,20241119,20241121,20241122,20241126
300857.SZ,20241227,20241231,20250102,20250106
300858.SZ,20240927,20241008,20241009,20241011
300858.SZ,20241210,20241212,20241213,20241217
300858.SZ,20250116,20250120,20250121,20250123
300858.SZ,20250206,20250210,20250211,20250213
300868.SZ,20241016,20241018,20241021,20241023
300868.SZ,20241107,20241111,20241112,20241114
300868.SZ,20250117,20250121,20250122,20250124
300883.SZ,20241107,20241111,20241112,20241114
300883.SZ,20241128,20241202,20241203,20241205
300883.SZ,20241211,20241213,20241216,20241218
300883.SZ,20250207,20250211,20250212,20250214
300893.SZ,20240927,20241008,20241009,20241011
300893.SZ,20241108,20241112,20241113,20241115
300893.SZ,20241224,20241226,20241227,20241231
300908.SZ,20241128,20241202,20241203,20241205
300908.SZ,20241210,20241212,20241213,20241217
300908.SZ,20250206,20250210,20250211,20250213
300911.SZ,20241024,20241028,20241029,20241031
300911.SZ,20241108,20241112,20241113,20241115
300911.SZ,20241210,20241212,20241213,20241217
300916.SZ,20241106,20241108,20241111,20241113
300916.SZ,20241127,20241129,20241202,20241204
300916.SZ,20241209,20241211,20241212,20241216
300916.SZ,20241224,20241226,20241227,20241231
300916.SZ,20250206,20250210,20250211,20250213
300923.SZ,20241018,20241022,20241023,20241025
300923.SZ,20241111,20241113,20241114,20241118
300923.SZ,20250206,20250210,20250211,20250213
300930.SZ,20241101,20241105,20241106,20241108
300930.SZ,20241115,20241119,20241120,20241122
300930.SZ,20241213,20241217,20241218,20241220
300935.SZ,20241017,20241021,20241022,20241024
300935.SZ,20241218,20241220,20241223,20241225
300935.SZ,20250206,20250210,20250211,20250213
300936.SZ,20240927,20241008,20241009,20241011
300936.SZ,20241119,20241121,20241122,20241126
300936.SZ,20241210,20241212,20241213,20241217
300936.SZ,20250116,20250120,20250121,20250123
300951.SZ,20240927,20241008,20241009,20241011
300951.SZ,20241107,20241111,20241112,20241114
300951.SZ,20241210,20241212,20241213,20241217
300956.SZ,20241107,20241111,20241112,20241114
300956.SZ,20241209,20241211,20241212,20241216
300956.SZ,20250115,20250117,20250120,20250122
300957.SZ,20240927,20241008,20241009,20241011
300957.SZ,20241018,20241022,20241023,20241025
300957.SZ,20241210,20241212,20241213,20241217
300963.SZ,20241018,20241022,20241023,20241025
300963.SZ,20241226,20241230,20241231,20250103
300963.SZ,20250206,20250210,20250211,20250213
300966.SZ,20241107,20241111,20241112,20241114
300966.SZ,20241226,20241230,20241231,20250103
300966.SZ,20250206,20250210,20250211,20250213
300975.SZ,20241017,20241021,20241022,20241024
300975.SZ,20241210,20241212,20241213,20241217
300975.SZ,20241225,20241227,20241230,20250102
300991.SZ,20241017,20241021,20241022,20241024
300991.SZ,20241107,20241111,20241112,20241114
300991.SZ,20241119,20241121,20241122,20241126
300991.SZ,20250206,20250210,20250211,20250213
301012.SZ,20241111,20241113,20241114,20241118
301012.SZ,20241129,20241203,20241204,20241206
301012.SZ,20250120,20250122,20250123,20250127
301030.SZ,20241010,20241014,20241015,20241017
301030.SZ,20241210,20241212,20241213,20241217
301030.SZ,20250114,20250116,20250117,20250121
301033.SZ,20240927,20241008,20241009,20241011
301033.SZ,20241017,20241021,20241022,20241024
301033.SZ,20250110,20250114,20250115,20250117
301055.SZ,20241108,20241112,20241113,20241115
301055.SZ,20241218,20241220,20241223,20241225
301055.SZ,20250206,20250210,20250211,20250213
301057.SZ,20240927,20241008,20241009,20241011
301057.SZ,20241111,20241113,20241114,20241118
301057.SZ,20250206,20250210,20250211,20250213
301068.SZ,20241119,20241121,20241122,20241126
301068.SZ,20241226,20241230,20241231,20250103
301068.SZ,20250210,20250212,20250213,20250217
301075.SZ,20241111,20241113,20241114,20241118
301075.SZ,20241128,20241202,20241203,20241205
301075.SZ,20250206,20250210,20250211,20250213
301077.SZ,20240927,20241008,20241009,20241011
301077.SZ,20241202,20241204,20241205,20241209
301077.SZ,20241210,20241212,20241213,20241217
301077.SZ,20250103,20250107,20250108,20250110
301080.SZ,20240927,20241008,20241009,20241011
301080.SZ,20241206,20241210,20241211,20241213
301080.SZ,20250120,20250122,20250123,20250127
301096.SZ,20240927,20241008,20241009,20241011
301096.SZ,20241111,20241113,20241114,20241118
301096.SZ,20250206,20250210,20250211,20250213
301102.SZ,20240927,20241008,20241009,20241011
301102.SZ,20250114,20250116,20250117,20250121
301102.SZ,20250210,20250212,20250213,20250217
301111.SZ,20241018,20241022,20241023,20241025
301111.SZ,20241122,20241126,20241127,20241129
301111.SZ,20241210,20241212,20241213,20241217
301111.SZ,20250206,20250210,20250211,20250213
301128.SZ,20240927,20241008,20241009,20241011
301128.SZ,20241017,20241021,20241022,20241024
301128.SZ,20241119,20241121,20241122,20241126
301128.SZ,20241209,20241211,20241212,20241216
301177.SZ,20240927,20241008,20241009,20241011
301177.SZ,20241107,20241111,20241112,20241114
301177.SZ,20241210,20241212,20241213,20241217
301177.SZ,20250110,20250114,20250115,20250117
301180.SZ,20241107,20241111,20241112,20241114
301180.SZ,20241210,20241212,20241213,20241217
301180.SZ,20250117,20250121,20250122,20250124
301182.SZ,20241119,20241121,20241122,20241126
301182.SZ,20241224,20241226,20241227,20241231
301182.SZ,20250120,20250122,20250123,20250127
301183.SZ,20240927,20241008,20241009,20241011
301183.SZ,20241017,20241021,20241022,20241024
301183.SZ,20241108,20241112,20241113,20241115
301183.SZ,20241218,20241220,20241223,20241225
301188.SZ,20241111,20241113,20241114,20241118
301188.SZ,20241125,20241127,20241128,20241202
301188.SZ,20241210,20241212,20241213,20241217
301191.SZ,20240927,20241008,20241009,20241011
301191.SZ,20241224,20241226,20241227,20241231
301191.SZ,20250206,20250210,20250211,20250213
301199.SZ,20240927,20241008,20241009,20241011
301199.SZ,20241107,20241111,20241112,20241114
301199.SZ,20241224,20241226,20241227,20241231
301211.SZ,20241107,20241111,20241112,20241114
301211.SZ,20241220,20241224,20241225,20241227
301211.SZ,20250206,20250210,20250211,20250213
301217.SZ,20240927,20241008,20241009,20241011
301217.SZ,20241210,20241212,20241213,20241217
301217.SZ,20241218,20241220,20241223,20241225
301217.SZ,20241226,20241230,20241231,20250103
301221.SZ,20241108,20241112,20241113,20241115
301221.SZ,20241205,20241209,20241210,20241212
301221.SZ,20241226,20241230,20241231,20250103
301227.SZ,20241127,20241129,20241202,20241204
301227.SZ,20241211,20241213,20241216,20241218
301227.SZ,20250206,20250210,20250211,20250213
301256.SZ,20240927,20241008,20241009,20241011
301256.SZ,20241107,20241111,20241112,20241114
301256.SZ,20250116,20250120,20250121,20250123
301256.SZ,20250206,20250210,20250211,20250213
301270.SZ,20240927,20241008,20241009,20241011
301270.SZ,20241111,20241113,20241114,20241118
301270.SZ,20241126,20241128,20241129,20241203
301270.SZ,20241218,20241220,20241223,20241225
301301.SZ,20240927,20241008,20241009,20241011
301301.SZ,20250117,20250121,20250122,20250124
301301.SZ,20250206,20250210,20250211,20250213
301302.SZ,20241209,20241211,20241212,20241216
301302.SZ,20241218,20241220,20241223,20241225
301302.SZ,20250206,20250210,20250211,20250213
301312.SZ,20240927,20241008,20241009,20241011
301312.SZ,20241111,20241113,20241114,20241118
301312.SZ,20241224,20241226,20241227,20241231
301313.SZ,20241017,20241021,20241022,20241024
301313.SZ,20241205,20241209,20241210,20241212
301313.SZ,20241218,20241220,20241223,20241225
301328.SZ,20240927,20241008,20241009,20241011
301328.SZ,20241108,20241112,20241113,20241115
301328.SZ,20241224,20241226,20241227,20241231
301329.SZ,20241017,20241021,20241022,20241024
301329.SZ,20241107,20241111,20241112,20241114
301329.SZ,20241209,20241211,20241212,20241216
301329.SZ,20250110,20250114,20250115,20250117
301337.SZ,20240927,20241008,20241009,20241011
301337.SZ,20241111,20241113,20241114,20241118
301337.SZ,20241212,20241216,20241217,20241219
301337.SZ,20250206,20250210,20250211,20250213
301338.SZ,20241018,20241022,20241023,20241025
301338.SZ,20241108,20241112,20241113,20241115
301338.SZ,20241202,20241204,20241205,20241209
301338.SZ,20241210,20241212,20241213,20241217
301361.SZ,20241017,20241021,20241022,20241024
301361.SZ,20241226,20241230,20241231,20250103
301361.SZ,20250106,20250108,20250109,20250113
301389.SZ,20240927,20241008,20241009,20241011
301389.SZ,20241017,20241021,20241022,20241024
301389.SZ,20241107,20241111,20241112,20241114
301393.SZ,20241108,20241112,20241113,20241115
301393.SZ,20241205,20241209,20241210,20241212
301393.SZ,20250116,20250120,20250121,20250123
301393.SZ,20250206,20250210,20250211,20250213
301446.SZ,20241111,20241113,20241114,20241118
301446.SZ,20250116,20250120,20250121,20250123
301446.SZ,20250206,20250210,20250211,20250213
301503.SZ,20241017,20241021,20241022,20241024
301503.SZ,20241107,20241111,20241112,20241114
301503.SZ,20241226,20241230,20241231,20250103
301517.SZ,20240927,20241008,20241009,20241011
301517.SZ,20241107,20241111,20241112,20241114
301517.SZ,20250206,20250210,20250211,20250213
301533.SZ,20241108,20241112,20241113,20241115
301533.SZ,20241128,20241202,20241203,20241205
301533.SZ,20250206,20250210,20250211,20250213
301589.SZ,20240927,20241008,20241009,20241011
301589.SZ,20241224,20241226,20241227,20241231
301589.SZ,20250103,20250107,20250108,20250110
430198.BJ,20240927,20241008,20241009,20241011
430198.BJ,20241220,20241224,20241225,20241227
430198.BJ,20250114,20250116,20250117,20250121
430418.BJ,20241105,20241107,20241108,20241112
430418.BJ,20241202,20241204,20241205,20241209
430418.BJ,20250207,20250211,20250212,20250214
430510.BJ,20240927,20241008,20241009,20241011
430510.BJ,20241119,20241121,20241122,20241126
430510.BJ,20250207,20250211,20250212,20250214
600009.SH,20241128,20241202,20241203,20241205
600009.SH,20241210,20241212,20241213,20241217
600009.SH,20250113,20250115,20250116,20250120
600048.SH,20241018,20241022,20241023,20241025
600048.SH,20241105,20241107,20241108,20241112
600048.SH,20241210,20241212,20241213,20241217
600056.SH,20241128,20241202,20241203,20241205
600056.SH,20250116,20250120,20250121,20250123
600056.SH,20250206,20250210,20250211,20250213
600075.SH,20241128,20241202,20241203,20241205
600075.SH,20241209,20241211,20241212,20241216
600075.SH,20250206,20250210,20250211,20250213
600085.SH,20241018,20241022,20241023,20241025
